scenario,time_h,S,P2,P4,P6,D,relay,theta,evidence_layer
matched_support,8.700000000000001,0.06740743200590181,0.10345546286511245,0.5690050457581184,0.06662840221142498,0.19350365715944254,1.0,0.0,synthetic_hypothetical_ODE
matched_support,8.75,0.06637067245287948,0.10345991596297283,0.5690295377963506,0.06664537485485586,0.1944944989329415,1.0,0.0,synthetic_hypothetical_ODE
matched_support,8.8,0.0653498587734839,0.10346230725459574,0.5690426899002766,0.06666104522099917,0.1954840988506448,1.0,0.0,synthetic_hypothetical_ODE
matched_support,8.85,0.06434474571182112,0.10346267094173478,0.5690446901795413,0.06667543438027353,0.19647245878662947,1.0,0.0,synthetic_hypothetical_ODE
matched_support,8.9,0.06335509178472137,0.10346104069691332,0.5690357238330234,0.06668856307793508,0.1974595806074071,1.0,0.0,synthetic_hypothetical_ODE
matched_support,8.950000000000001,0.06238065922346981,0.10345744967160243,0.5690159731938135,0.06670045173910051,0.19844546617201403,1.0,0.0,synthetic_hypothetical_ODE
matched_support,9.0,0.061421213915461195,0.10345193050440926,0.5689856177742509,0.06671112047377682,0.199430117332102,1.0,0.0,synthetic_hypothetical_ODE
relay_removed,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,0.05,0.9987507809245809,0.0,0.0,0.0,0.0012492190754191427,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,0.1,0.9975031223974601,0.0,0.0,0.0,0.002496877602539879,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,0.15000000000000002,0.996257022469171,0.0,0.0,0.0,0.0037429775308289353,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,0.2,0.9950124791926822,0.0,0.0,0.0,0.004987520807317696,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,0.25,0.9937694906233947,0.0,0.0,0.0,0.006230509376605268,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,0.30000000000000004,0.9925280548191383,0.0,0.0,0.0,0.007471945180861576,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,0.35000000000000003,0.9912881698401697,0.0,0.0,0.0,0.008711830159830293,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,0.4,0.990049833749168,0.0,0.0,0.0,0.009950166250831949,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,0.45,0.988813044611233,0.0,0.0,0.0,0.01118695538876696,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,0.5,0.9875778004938814,0.0,0.0,0.0,0.012422199506118576,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,0.55,0.9863440994670439,0.0,0.0,0.0,0.013655900532956008,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,0.6000000000000001,0.9851119396030626,0.0,0.0,0.0,0.014888060396937353,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,0.65,0.9838813189766874,0.0,0.0,0.0,0.016118681023312632,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,0.7000000000000001,0.9826522356650732,0.0,0.0,0.0,0.017347764334926852,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,0.75,0.9814246877477771,0.0,0.0,0.0,0.01857531225222292,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,0.8,0.9801986733067554,0.0,0.0,0.0,0.019801326693244702,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,0.8500000000000001,0.97897419042636,0.0,0.0,0.0,0.02102580957364004,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,0.9,0.9777512371933363,0.0,0.0,0.0,0.022248762806663644,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,0.9500000000000001,0.9765298116968198,0.0,0.0,0.0,0.02347018830318022,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,1.0,0.9753099120283327,0.0,0.0,0.0,0.024690087971667343,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,1.05,0.9740915362817816,0.0,0.0,0.0,0.025908463718218484,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,1.1,0.972874682553454,0.0,0.0,0.0,0.027125317446546025,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,1.1500000000000001,0.9716593489420159,0.0,0.0,0.0,0.028340651057984136,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,1.2000000000000002,0.9704455335485083,0.0,0.0,0.0,0.029554466451491835,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,1.25,0.9692332344763441,0.0,0.0,0.0,0.030766765523655933,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,1.3,0.968022449831306,0.0,0.0,0.0,0.03197755016869396,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,1.35,0.9668131777215428,0.0,0.0,0.0,0.03318682227845719,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,1.4000000000000001,0.9656054162575665,0.0,0.0,0.0,0.034394583742433545,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,1.4500000000000002,0.9643991635522495,0.0,0.0,0.0,0.035600836447750514,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,1.5,0.9631944177208218,0.0,0.0,0.0,0.03680558227917825,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,1.55,0.9619911768808678,0.0,0.0,0.0,0.038008823119132326,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,1.6,0.9607894391523233,0.0,0.0,0.0,0.03921056084767681,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,1.6500000000000001,0.9595892026574729,0.0,0.0,0.0,0.040410797342527144,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,1.7000000000000002,0.958390465520947,0.0,0.0,0.0,0.04160953447905309,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,1.75,0.9571932258697183,0.0,0.0,0.0,0.04280677413028168,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,1.8,0.9559974818331,0.0,0.0,0.0,0.044002518166900116,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,1.85,0.9548032315427414,0.0,0.0,0.0,0.04519676845725867,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,1.9000000000000001,0.9536104731326264,0.0,0.0,0.0,0.0463895268673737,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,1.9500000000000002,0.9524192047390696,0.0,0.0,0.0,0.047580795260930446,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,2.0,0.951229424500714,0.0,0.0,0.0,0.048770575499286005,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,2.0500000000000003,0.9500411305585278,0.0,0.0,0.0,0.04995886944147227,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,2.1,0.9488543210558014,0.0,0.0,0.0,0.05114567894419874,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,2.15,0.9476689941381445,0.0,0.0,0.0,0.05233100586185551,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,2.2,0.9464851479534838,0.0,0.0,0.0,0.053514852046516154,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,2.25,0.9453027806520595,0.0,0.0,0.0,0.05469721934794053,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,2.3000000000000003,0.9441218903864222,0.0,0.0,0.0,0.05587810961357785,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,2.35,0.9429424753114307,0.0,0.0,0.0,0.05705752468856934,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,2.4000000000000004,0.9417645335842488,0.0,0.0,0.0,0.058235466415751315,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,2.45,0.9405880633643421,0.0,0.0,0.0,0.05941193663565796,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,2.5,0.9394130628134758,0.0,0.0,0.0,0.06058693718652422,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,2.5500000000000003,0.9382395300957114,0.0,0.0,0.0,0.06176046990428874,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,2.6,0.9370674633774035,0.0,0.0,0.0,0.06293253662259658,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,2.6500000000000004,0.9358968608271978,0.0,0.0,0.0,0.06410313917280225,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,2.7,0.9347277206160276,0.0,0.0,0.0,0.06527227938397248,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,2.75,0.933560040917111,0.0,0.0,0.0,0.06643995908288906,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,2.8000000000000003,0.9323938199059483,0.0,0.0,0.0,0.06760618009405178,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,2.85,0.9312290557603189,0.0,0.0,0.0,0.06877094423968122,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,2.9000000000000004,0.9300657466602785,0.0,0.0,0.0,0.06993425333972156,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,2.95,0.9289038907881566,0.0,0.0,0.0,0.07109610921184352,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,3.0,0.927743486328553,0.0,0.0,0.0,0.07225651367144713,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,3.0500000000000003,0.9265845314683355,0.0,0.0,0.0,0.07341546853166461,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,3.1,0.9254270243966369,0.0,0.0,0.0,0.07457297560336315,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,3.1500000000000004,0.9242709633048523,0.0,0.0,0.0,0.0757290366951478,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,3.2,0.9231163463866359,0.0,0.0,0.0,0.07688365361336423,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,3.25,0.9219631718378986,0.0,0.0,0.0,0.07803682816210163,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,3.3000000000000003,0.9208114378568046,0.0,0.0,0.0,0.07918856214319546,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,3.35,0.9196611426437699,0.0,0.0,0.0,0.0803388573562303,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,3.4000000000000004,0.9185122844014575,0.0,0.0,0.0,0.08148771559854266,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,3.45,0.9173648613347763,0.0,0.0,0.0,0.08263513866522376,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,3.5,0.9162188716508777,0.0,0.0,0.0,0.0837811283491224,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,3.5500000000000003,0.9150743135591525,0.0,0.0,0.0,0.08492568644084768,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,3.6,0.9139311852712283,0.0,0.0,0.0,0.08606881472877183,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,3.6500000000000004,0.9127894850009671,0.0,0.0,0.0,0.08721051499903307,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,3.7,0.9116492109644618,0.0,0.0,0.0,0.08835078903553828,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,3.75,0.9105103613800343,0.0,0.0,0.0,0.08948963861996588,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,3.8000000000000003,0.9093729344682315,0.0,0.0,0.0,0.09062706553176861,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,3.85,0.9082369284518239,0.0,0.0,0.0,0.09176307154817619,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,3.9000000000000004,0.9071023415558018,0.0,0.0,0.0,0.0928976584441983,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,3.95,0.905969172007373,0.0,0.0,0.0,0.09403082799262716,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,4.0,0.9048374180359597,0.0,0.0,0.0,0.09516258196404044,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,4.05,0.9037070778731963,0.0,0.0,0.0,0.09629292212680396,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,4.1000000000000005,0.9025781497529257,0.0,0.0,0.0,0.09742185024707445,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,4.15,0.9014506319111979,0.0,0.0,0.0,0.09854936808880231,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,4.2,0.9003245225862658,0.0,0.0,0.0,0.0996754774137344,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,4.25,0.8991998200185835,0.0,0.0,0.0,0.10080017998141678,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,4.3,0.8980765224508027,0.0,0.0,0.0,0.10192347754919745,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,4.3500000000000005,0.896954628127771,0.0,0.0,0.0,0.1030453718722291,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,4.4,0.8958341352965284,0.0,0.0,0.0,0.10416586470347178,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,4.45,0.8947150422063044,0.0,0.0,0.0,0.1052849577936958,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,4.5,0.8935973471085159,0.0,0.0,0.0,0.10640265289148435,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,4.55,0.892481048256764,0.0,0.0,0.0,0.10751895174323624,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,4.6000000000000005,0.8913661439068316,0.0,0.0,0.0,0.10863385609316867,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,4.65,0.8902526323166804,0.0,0.0,0.0,0.10974736768331986,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,4.7,0.8891405117464483,0.0,0.0,0.0,0.11085948825355196,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,4.75,0.8880297804584467,0.0,0.0,0.0,0.11197021954155355,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,4.800000000000001,0.8869204367171577,0.0,0.0,0.0,0.11307956328284251,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,4.8500000000000005,0.8858124787892316,0.0,0.0,0.0,0.11418752121076867,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,4.9,0.8847059049434839,0.0,0.0,0.0,0.11529409505651647,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,4.95,0.8836007134508925,0.0,0.0,0.0,0.1163992865491078,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,5.0,0.8824969025845957,0.0,0.0,0.0,0.11750309741540463,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,5.050000000000001,0.8813944706198887,0.0,0.0,0.0,0.11860552938011161,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,5.1000000000000005,0.8802934158342214,0.0,0.0,0.0,0.11970658416577894,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,5.15,0.8791937365071955,0.0,0.0,0.0,0.1208062634928049,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,5.2,0.8780954309205616,0.0,0.0,0.0,0.1219045690794387,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,5.25,0.8769984973582172,0.0,0.0,0.0,0.12300150264178306,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,5.300000000000001,0.8759029341062035,0.0,0.0,0.0,0.12409706589379686,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,5.3500000000000005,0.8748087394527024,0.0,0.0,0.0,0.12519126054729793,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,5.4,0.8737159116880348,0.0,0.0,0.0,0.1262840883119656,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,5.45,0.8726244491046569,0.0,0.0,0.0,0.1273755508953435,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,5.5,0.8715343499971582,0.0,0.0,0.0,0.12846565000284219,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,5.550000000000001,0.8704456126622587,0.0,0.0,0.0,0.12955438733774166,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,5.6000000000000005,0.8693582353988061,0.0,0.0,0.0,0.13064176460119423,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,5.65,0.8682722165077733,0.0,0.0,0.0,0.13172778349222714,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,5.7,0.8671875542922554,0.0,0.0,0.0,0.13281244570774509,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,5.75,0.8661042470574674,0.0,0.0,0.0,0.13389575294253303,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,5.800000000000001,0.8650222931107416,0.0,0.0,0.0,0.13497770688925875,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,5.8500000000000005,0.8639416907615248,0.0,0.0,0.0,0.13605830923847548,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,5.9,0.8628624383213757,0.0,0.0,0.0,0.13713756167862465,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,5.95,0.8617845341039619,0.0,0.0,0.0,0.13821546589603836,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,6.0,0.8607079764250581,0.0,0.0,0.0,0.13929202357494222,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,6.050000000000001,0.8596327636025425,0.0,0.0,0.0,0.14036723639745782,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,6.1000000000000005,0.858558893956395,0.0,0.0,0.0,0.14144110604360538,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,6.15,0.8574863658086939,0.0,0.0,0.0,0.14251363419130647,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,6.2,0.8564151774836138,0.0,0.0,0.0,0.14358482251638652,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,6.25,0.8553453273074229,0.0,0.0,0.0,0.1446546726925775,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,6.300000000000001,0.8542768136084798,0.0,0.0,0.0,0.1457231863915206,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,6.3500000000000005,0.8532096347172318,0.0,0.0,0.0,0.14679036528276856,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,6.4,0.8521437889662117,0.0,0.0,0.0,0.14785621103378874,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,6.45,0.8510792746900351,0.0,0.0,0.0,0.14892072530996525,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,6.5,0.8500160902253984,0.0,0.0,0.0,0.1499839097746019,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,6.550000000000001,0.8489542339110756,0.0,0.0,0.0,0.1510457660889247,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,6.6000000000000005,0.8478937040879161,0.0,0.0,0.0,0.15210629591208424,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,6.65,0.8468344990988417,0.0,0.0,0.0,0.15316550090115863,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,6.7,0.8457766172888443,0.0,0.0,0.0,0.1542233827111559,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,6.75,0.8447200570049836,0.0,0.0,0.0,0.1552799429950166,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,6.800000000000001,0.8436648165963838,0.0,0.0,0.0,0.15633518340361638,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,6.8500000000000005,0.8426108944142315,0.0,0.0,0.0,0.15738910558576855,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,6.9,0.8415582888117733,0.0,0.0,0.0,0.15844171118822678,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,6.95,0.8405069981443126,0.0,0.0,0.0,0.15949300185568754,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,7.0,0.8394570207692074,0.0,0.0,0.0,0.1605429792307927,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,7.050000000000001,0.838408355045868,0.0,0.0,0.0,0.1615916449541321,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,7.1000000000000005,0.8373609993357539,0.0,0.0,0.0,0.1626390006642462,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,7.15,0.8363149520023717,0.0,0.0,0.0,0.16368504799762842,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,7.2,0.8352702114112721,0.0,0.0,0.0,0.16472978858872803,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,7.25,0.8342267759300478,0.0,0.0,0.0,0.16577322406995235,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,7.300000000000001,0.8331846439283306,0.0,0.0,0.0,0.16681535607166958,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,7.3500000000000005,0.832143813777789,0.0,0.0,0.0,0.16785618622221116,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,7.4,0.8311042838521258,0.0,0.0,0.0,0.16889571614787438,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,7.45,0.8300660525270751,0.0,0.0,0.0,0.169933947472925,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,7.5,0.8290291181804005,0.0,0.0,0.0,0.17097088181959968,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,7.550000000000001,0.8279934791918916,0.0,0.0,0.0,0.17200652080810855,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,7.6000000000000005,0.8269591339433625,0.0,0.0,0.0,0.1730408660566377,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,7.65,0.8259260808186484,0.0,0.0,0.0,0.17407391918135184,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,7.7,0.8248943182036036,0.0,0.0,0.0,0.17510568179639666,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,7.75,0.8238638444860987,0.0,0.0,0.0,0.17613615551390144,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,7.800000000000001,0.8228346580560186,0.0,0.0,0.0,0.17716534194398165,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,7.8500000000000005,0.8218067573052591,0.0,0.0,0.0,0.1781932426947412,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,7.9,0.820780140627725,0.0,0.0,0.0,0.17921985937227528,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,7.95,0.8197548064193276,0.0,0.0,0.0,0.18024519358067262,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,8.0,0.8187307530779822,0.0,0.0,0.0,0.18126924692201818,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,8.05,0.8177079790036048,0.0,0.0,0.0,0.18229202099639547,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,8.1,0.816686482598111,0.0,0.0,0.0,0.1833135174018892,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,8.15,0.8156662622654125,0.0,0.0,0.0,0.18433373773458772,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,8.200000000000001,0.8146473164114146,0.0,0.0,0.0,0.1853526835885855,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,8.25,0.8136296434440146,0.0,0.0,0.0,0.18637035655598563,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,8.3,0.8126132417730979,0.0,0.0,0.0,0.18738675822690237,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,8.35,0.8115981098105367,0.0,0.0,0.0,0.18840189018946352,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,8.4,0.8105842459701873,0.0,0.0,0.0,0.18941575402981295,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,8.450000000000001,0.8095716486678871,0.0,0.0,0.0,0.19042835133211314,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,8.5,0.8085603163214526,0.0,0.0,0.0,0.19143968367854758,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,8.55,0.8075502473506769,0.0,0.0,0.0,0.1924497526493233,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,8.6,0.8065414401773271,0.0,0.0,0.0,0.19345855982267318,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,8.65,0.8055338932251415,0.0,0.0,0.0,0.1944661067748587,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,8.700000000000001,0.804527604919828,0.0,0.0,0.0,0.19547239508017222,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,8.75,0.8035225736890609,0.0,0.0,0.0,0.1964774263109393,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,8.8,0.8025187979624786,0.0,0.0,0.0,0.1974812020375216,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,8.85,0.8015162761716814,0.0,0.0,0.0,0.19848372382831872,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,8.9,0.8005150067502288,0.0,0.0,0.0,0.1994849932497713,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,8.950000000000001,0.7995149881336372,0.0,0.0,0.0,0.20048501186636297,0.0,0.0,synthetic_hypothetical_ODE
relay_removed,9.0,0.7985162187593772,0.0,0.0,0.0,0.201483781240623,0.0,0.0,synthetic_hypothetical_ODE
selective_C4_consumption,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,synthetic_hypothetical_ODE
selective_C4_consumption,0.05,0.984619506751687,0.0019833367260202114,0.010437201871813032,0.0012397407829041493,0.0017202138675757486,1.0,0.0,synthetic_hypothetical_ODE
selective_C4_consumption,0.1,0.9694755730759762,0.0039336911328398646,0.019815556798512587,0.002459174619944567,0.004316004372726893,1.0,0.0,synthetic_hypothetical_ODE
selective_C4_consumption,0.15000000000000002,0.954564560569966,0.005851573599888456,0.02822866749190231,0.0036586150804661347,0.0076965832577772855,1.0,0.0,synthetic_hypothetical_ODE
selective_C4_consumption,0.2,0.9398828867910863,0.007737486652855598,0.035762042508388714,0.004838370909733215,0.011779213137936288,1.0,0.0,synthetic_hypothetical_ODE
selective_C4_consumption,0.25,0.9254270243965637,0.00959192508446755,0.042493793327207395,0.0059987461031136965,0.01648851108864792,1.0,0.0,synthetic_hypothetical_ODE
selective_C4_consumption,0.30000000000000004,0.9111935002959975,0.011415376073423309,0.048495271574721735,0.007140039979132578,0.021755812076725018,1.0,0.0,synthetic_hypothetical_ODE
selective_C4_consumption,0.35000000000000003,0.8971788948167834,0.013208319301527926,0.05383165151872023,0.008262547251418265,0.027518587111550342,1.0,0.0,synthetic_hypothetical_ODE
selective_C4_consumption,0.4,0.8833798408825617,0.014971227068997405,0.058562462270318215,0.009366558099525784,0.03371991167859705,1.0,0.0,synthetic_hypothetical_ODE
selective_C4_consumption,0.45,0.8697930232042873,0.016704564407992405,0.06274207419059889,0.010452358238672113,0.04030797995844943,1.0,0.0,synthetic_hypothetical_ODE
selective_C4_consumption,0.5,0.8564151774836342,0.018408789194420686,0.0664201434819619,0.011520228988408106,0.04723566085157528,1.0,0.0,synthetic_hypothetical_ODE
selective_C4_consumption,0.55,0.8432430896286175,0.020084352258024796,0.06964201851160345,0.012570447340237184,0.05446009226151721,1.0,0.0,synthetic_hypothetical_ODE
selective_C4_consumption,0.6000000000000001,0.8302735949817169,0.021731697490715216,0.0724491109391446,0.013603286024156362,0.06194231056426708,1.0,0.0,synthetic_hypothetical_ODE
selective_C4_consumption,0.65,0.8175035775594605,0.02335126195329503,0.07487923508060966,0.014619013574209248,0.06964691183242577,1.0,0.0,synthetic_hypothetical_ODE
selective_C4_consumption,0.7000000000000001,0.8049299693042943,0.024943475980460227,0.0769669178974073,0.015617894392979986,0.07754174242485844,1.0,0.0,synthetic_hypothetical_ODE
selective_C4_consumption,0.75,0.7925497493467901,0.02650876328434908,0.078743682762919,0.016600188815195923,0.0855976157907461,1.0,0.0,synthetic_hypothetical_ODE
selective_C4_consumption,0.8,0.7803599432778938,0.028047541056682335,0.08023830906466108,0.01756615317046478,0.09378805343029815,1.0,0.0,synthetic_hypothetical_ODE
selective_C4_consumption,0.8500000000000001,0.7683576224381821,0.029560220068516222,0.08147706741043063,0.01851603984454549,0.10208905023832576,1.0,0.0,synthetic_hypothetical_ODE
selective_C4_consumption,0.9,0.7565399032143226,0.031047204768984427,0.08248393622738819,0.019450097339998133,0.11047885844930694,1.0,0.0,synthetic_hypothetical_ODE
selective_C4_consumption,0.9500000000000001,0.7449039463416696,0.032508893383179006,0.08328080103191093,0.02036857033630488,0.11893778890693582,1.0,0.0,synthetic_hypothetical_ODE
selective_C4_consumption,1.0,0.733446956223066,0.033945678007756754,0.08388763436682897,0.021271699748593918,0.12744803165375457,1.0,0.0,synthetic_hypothetical_ODE
